words,fft_0.00Hz,fft_10.67Hz,fft_21.33Hz,fft_32.00Hz,fft_42.67Hz,fft_53.33Hz,fft_64.00Hz,fft_74.67Hz,fft_85.33Hz,fft_96.00Hz,fft_106.67Hz,fft_117.33Hz,fft_-128.00Hz,fft_-117.33Hz,fft_-106.67Hz,fft_-96.00Hz,fft_-85.33Hz,fft_-74.67Hz,fft_-64.00Hz,fft_-53.33Hz,fft_-42.67Hz,fft_-32.00Hz,fft_-21.33Hz,fft_-10.67Hz
foo,(-1143.06640625+0j),(-325.22220310955277+1091.2890414514575j),(917.2120795984326+821.7727131452175j),(683.0529577109544-259.245407991531j),(1336.181640625+1163.2987723686476j),(3984.2686454453815-3170.7198200716593j),(-3576.171875-4932.12890625j),(-2381.5154234416214+2145.209155602769j),(508.544921875-1103.2520890984376j),(-1512.1545202109542-35.61259549153124j),(-159.3995795984331-993.1594318952166j),(-2153.5075813942067-69.36649672297153j),(-319.82421874999983+0j),(-2153.507581394207+69.36649672297159j),(-159.39957959843275+993.1594318952174j),(-1512.1545202109546+35.61259549153124j),(508.544921875+1103.2520890984376j),(-2381.5154234416214-2145.209155602769j),(-3576.171875+4932.128906249999j),(3984.2686454453806+3170.7198200716593j),(1336.181640625-1163.2987723686476j),(683.0529577109542+259.24540799153095j),(917.2120795984328-821.7727131452174j),(-325.22220310955265-1091.2890414514575j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(2309.08203125+0j),(-2513.933987698836-1772.0603238992921j),(-215.37992002507508+1678.713026913551j),(-212.35441444570506-856.9164547704863j),(1027.34375-165.76267494311526j),(-1292.7246688234359-4776.54166657196j),(-5570.3125+380.37109375j),(-1135.497987426564+1943.9034259886912j),(-1455.56640625+575.940722633987j),(-931.2002730542949+1142.1069827295134j),(-212.84273622492537+937.0096293364488j),(85.71133144883595-496.4116664599446j),(-1455.5664062499998+2.842170943040401e-14j),(85.71133144883567+496.41166645994485j),(-212.84273622492515-937.0096293364488j),(-931.2002730542947-1142.1069827295137j),(-1455.56640625-575.940722633987j),(-1135.4979874265641-1943.903425988691j),(-5570.3125-380.3710937499998j),(-1292.7246688234363+4776.54166657196j),(1027.3437499999998+165.76267494311523j),(-212.35441444570512+856.9164547704861j),(-215.37992002507485-1678.7130269135512j),(-2513.933987698836+1772.0603238992926j)
foo,(-99.12109375+0j),(-51.07637443565487+59.90778214570092j),(-0.07011403293407881+29.644928184131853j),(-16.423847152988802+13.632963973038562j),(17.08984375+16.914558667664817j),(0.29512443565486635-57.57001172246055j),(-85.9375-16.11328125j),(-30.77890403445708+48.29560151556409j),(-5.37109375+3.3829117335329633j),(-22.63865284701119+7.77358897303856j),(-13.601760967065928+2.5816343158681487j),(-20.00234596554291+6.776543907676288j),(-6.347656249999997-1.7763568394002505e-15j),(-20.00234596554291-6.776543907676285j),(-13.601760967065927-2.581634315868147j),(-22.638652847011194-7.773588973038564j),(-5.37109375-3.3829117335329633j),(-30.77890403445708-48.29560151556409j),(-85.9375+16.11328125j),(0.29512443565486635+57.57001172246055j),(17.08984375-16.914558667664814j),(-16.423847152988802-13.632963973038564j),(-0.07011403293407348-29.644928184131853j),(-51.07637443565486-59.907782145700914j)
foo,(13.18359375+0j),(-40.887463504651656-10.587865616779109j),(12.031746167664814+18.519630483532964j),(-14.973377060958953-38.97451423505597j),(-0.4882812500000009+0j),(-17.168678822285045-100.44430084484107j),(-145.5078125-12.20703125j),(-33.421016077415516+75.73381239318357j),(-7.32421875-3.3829117335329633j),(-37.76099793904105+7.900485764944015j),(-21.797371167664814+11.753807016467036j),(-19.850966595647783+6.593396145196252j),(-15.13671875+0j),(-19.85096659564778-6.593396145196241j),(-21.797371167664817-11.753807016467036j),(-37.76099793904105-7.900485764944024j),(-7.32421875+3.3829117335329633j),(-33.421016077415516-75.73381239318357j),(-145.5078125+12.20703125j),(-17.168678822285045+100.44430084484107j),(-0.4882812500000009+0j),(-14.973377060958956+38.97451423505596j),(12.031746167664817-18.519630483532964j),(-40.88746350465165+10.587865616779114j)
foo,(15.13671875+0j),(-1648.0298470900775+170.96584007851453j),(785.7266219075668+433.6723362533676j),(-1122.5697789654412-699.6720309782695j),(1980.46875-127.70491794086945j),(-2168.1567615116096-5742.114485487063j),(-5901.3671875+1706.54296875j),(-0.14309723165524701+1622.8660359006913j),(-1883.30078125+40.59494080239556j),(-877.4302210345585+1105.01546902173j),(-882.8945906575673+601.9721949966324j),(-183.67029416665775+607.7431311907603j),(-212.40234375+4.263256414560601e-14j),(-183.67029416665747-607.74313119076j),(-882.894590657567-601.9721949966324j),(-877.4302210345584-1105.0154690217303j),(-1883.30078125-40.59494080239556j),(-0.14309723165501964-1622.8660359006908j),(-5901.367187499999-1706.54296875j),(-2168.15676151161+5742.114485487063j),(1980.46875+127.70491794086941j),(-1122.5697789654416+699.6720309782692j),(785.726621907567-433.6723362533675j),(-1648.0298470900773-170.96584007851442j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(1989.2578125+0j),(-945.1742303938004-1698.6325403706323j),(-579.660969417288-302.93842464745626j),(-1109.3834712270818-755.799713430011j),(-447.99804687499994-1563.3280848589206j),(-5266.367177606027-1503.015019868959j),(-2314.94140625+5338.37890625j),(1856.8166518073626+693.3335950299904j),(-857.666015625+1019.5250236934968j),(1156.2584712270814+194.39559906998852j),(-1123.464030582712-106.72954410254397j),(314.6856936924646+1098.182907230418j),(671.875+2.2737367544323206e-13j),(314.68569369246484-1098.1829072304176j),(-1123.464030582712+106.72954410254407j),(1156.2584712270814-194.39559906998863j),(-857.666015625-1019.5250236934968j),(1856.8166518073626-693.3335950299904j),(-2314.94140625-5338.37890625j),(-5266.367177606027+1503.015019868959j),(-447.998046875+1563.3280848589204j),(-1109.3834712270816+755.7997134300108j),(-579.660969417288+302.9384246474559j),(-945.1742303938004+1698.6325403706323j)
foo,(-119.140625+0j),(25.584339019257307+70.53549159144566j),(-7.324218750000002-53.16881223503019j),(-36.616883803051+23.71931858704851j),(2.9296875-36.366301135479354j),(-88.68846185596603-13.904832552711724j),(-42.48046875+61.03515625j),(4.741660852971574+34.81560441734865j),(3.90625+7.611551400449168j),(-8.304991196948997+3.2115060870485124j),(-7.3242187500000036+4.340687235030181j),(-8.043788016262859+4.2369296213853j),(-2.9296875000000004+3.552713678800501e-15j),(-8.04378801626286-4.236929621385299j),(-7.32421875-4.340687235030188j),(-8.304991196948992-3.2115060870485124j),(3.90625-7.611551400449168j),(4.741660852971577-34.815604417348645j),(-42.48046875-61.03515624999999j),(-88.68846185596604+13.904832552711728j),(2.9296875000000004+36.36630113547935j),(-36.616883803051-23.719318587048512j),(-7.32421875+53.16881223503019j),(25.584339019257307-70.53549159144566j)
foo,(-74.21875+0j),(4.732285509378364+54.024836584451805j),(25.50267256811398-41.485119251497224j),(-49.74719286811943-21.90920785404726j),(-16.6015625-21.98892626796426j),(-102.79036967320084-12.79471715161649j),(-28.3203125+93.75j),(16.532996986823154+4.0753910003299065j),(-15.625+30.44620560179667j),(16.54406786811942-4.331082854047266j),(-23.549547568113983+9.258556751497224j),(12.189149676999321+4.928165932505415j),(-13.671875000000002+0j),(12.189149676999325-4.928165932505415j),(-23.549547568113983-9.258556751497224j),(16.54406786811942+4.3310828540472635j),(-15.625-30.44620560179667j),(16.532996986823157-4.0753910003298985j),(-28.320312499999996-93.75j),(-102.79036967320084+12.794717151616485j),(-16.6015625+21.98892626796426j),(-49.74719286811943+21.909207854047263j),(25.502672568113983+41.485119251497224j),(4.732285509378366-54.02483658445182j)
foo,(88.8671875+0j),(-1666.1884283734717-525.8484505842127j),(-699.7070312500002+160.68830734281528j),(-1400.196420390094-176.9008267669983j),(-290.52734375-1162.0301804685728j),(-5495.266892279416-1409.4789470023186j),(-2609.86328125+5998.53515625j),(2230.2531441536594+1409.9844529497848j),(-290.52734375+1162.0301804685728j),(1427.5401703900939+177.591360733001j),(-699.7070312500002-160.6883073428162j),(403.85842649922824+527.7350244636837j),(91.79687499999997+0j),(403.8584264992286-527.7350244636834j),(-699.70703125+160.68830734281576j),(1427.5401703900939-177.59136073300118j),(-290.52734375-1162.0301804685728j),(2230.2531441536594-1409.9844529497846j),(-2609.86328125-5998.535156249999j),(-5495.266892279416+1409.4789470023184j),(-290.52734375+1162.0301804685728j),(-1400.1964203900943+176.90082676699836j),(-699.70703125-160.68830734281576j),(-1666.1884283734717+525.8484505842127j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(-809.08203125+0j),(640.5214060171359+318.7682605254756j),(-885.5376199300208-362.5065573783688j),(141.58629126687651+1299.0292322823148j),(-955.56640625-532.8085980314418j),(-1817.6694125850468+4643.31007635057j),(5664.0625+3537.59765625j),(3165.4102040783096-2753.1821141704177j),(352.5390625-418.6353270247042j),(1320.3277712331233-569.134830217685j),(414.3462136800208-248.3332863716314j),(935.5659274896016-152.9036114535361j),(400.87890625+5.684341886080802e-14j),(935.5659274896014+152.9036114535362j),(414.3462136800206+248.33328637163123j),(1320.3277712331233+569.1348302176849j),(352.5390625+418.6353270247042j),(3165.4102040783096+2753.1821141704177j),(5664.0625-3537.59765625j),(-1817.6694125850468-4643.31007635057j),(-955.56640625+532.8085980314418j),(141.58629126687663-1299.0292322823143j),(-885.5376199300206+362.50655737836877j),(640.5214060171357-318.76826052547574j)
foo,(-231.93359375+0j),(-57.35854011333107+130.29188880338108j),(-39.13135554266481+33.938985134356436j),(-13.800515609028622+71.29080631712313j),(-26.123046875-2.1143198334581026j),(-50.66247474274462+92.36660099530195j),(63.4765625+49.31640625j),(6.611991193343506-12.849873370715919j),(3.173828125+12.263055034056991j),(2.081765609028615-2.927943682876835j),(-5.302238207335186-0.735860134356443j),(-6.989413837267815+3.0864881693989616j),(-0.4882812500000018+6.661338147750939e-16j),(-6.989413837267808-3.086488169398983j),(-5.302238207335183+0.7358601343564359j),(2.081765609028615+2.927943682876837j),(3.173828125-12.263055034056991j),(6.611991193343506+12.849873370715931j),(63.47656249999999-49.31640624999999j),(-50.66247474274462-92.36660099530192j),(-26.123046875+2.1143198334581017j),(-13.800515609028622-71.29080631712316j),(-39.13135554266482-33.938985134356436j),(-57.35854011333107-130.29188880338108j)
foo,(-202.1484375+0j),(13.562399154756722+127.37750449740693j),(-8.069472383607817-14.691629525449166j),(-0.13880432004977195+45.10975405803232j),(-53.466796875-25.794701968188843j),(-50.529897765541364+162.2581005561621j),(153.3203125+51.7578125j),(18.74968298036145-48.616161929616695j),(30.029296875+21.56606230127264j),(27.48255432004975-27.155870941967642j),(1.233534883607831+0.5314732754491622j),(17.24125313042319-0.6154205168142539j),(8.789062499999993+1.7763568394002505e-15j),(17.241253130423193+0.6154205168142468j),(1.2335348836078248-0.5314732754491676j),(27.482554320049765+27.155870941967642j),(30.029296875-21.56606230127264j),(18.749682980361463+48.61616192961669j),(153.3203125-51.7578125j),(-50.52989776554135-162.2581005561621j),(-53.46679687499999+25.79470196818884j),(-0.1388043200497613-45.10975405803233j),(-8.069472383607824+14.691629525449168j),(13.562399154756719-127.37750449740693j)
foo,(-558.59375+0j),(448.741654634777+183.087656328452j),(-787.5020352002293-349.62874606586956j),(-112.63256764495304+1089.244988624905j),(-1031.494140625-408.90945579079687j),(-2098.0272286856234+4510.569526758151j),(5514.6484375+3919.921875j),(3187.3627423023872-2764.3594195113396j),(269.775390625-102.75594390606376j),(1526.6950676449528-586.536261375094j),(350.00203520022933-94.21891018413089j),(1202.157206748459-217.76464740205665j),(236.3281249999999+2.842170943040401e-14j),(1202.1572067484594+217.76464740205677j),(350.00203520022944+94.21891018413064j),(1526.6950676449528+586.5362613750945j),(269.775390625+102.75594390606376j),(3187.362742302387+2764.359419511339j),(5514.6484375-3919.9218749999995j),(-2098.0272286856225-4510.569526758151j),(-1031.494140625+408.90945579079687j),(-112.63256764495293-1089.244988624905j),(-787.5020352002294+349.62874606586934j),(448.74165463477686-183.0876563284524j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(-134.765625+0j),(-24.75682402564901+84.0136424393425j),(-6.146707650449166+23.33232895059889j),(-0.02453736899129666+29.494917769053473j),(-32.2265625+19.451742467814537j),(19.48438312177562+97.49120905141667j),(95.21484375-7.32421875j),(2.861989829571886-42.757557266697304j),(-2.9296875-5.9200955336826855j),(-4.858275131008705+0.19804276905349738j),(9.076395150449173+3.034858549401111j),(1.4338885743015126-7.182903742543516j),(-2.9296875000000018+0j),(1.4338885743015117+7.182903742543509j),(9.076395150449168-3.0348585494011093j),(-4.858275131008712-0.19804276905349383j),(-2.9296875+5.9200955336826855j),(2.861989829571883+42.757557266697304j),(95.21484375+7.32421875j),(19.48438312177562-97.49120905141666j),(-32.2265625-19.451742467814537j),(-0.024537368991295883-29.49491776905348j),(-6.146707650449168-23.332328950598892j),(-24.75682402564901-84.0136424393425j)
foo,(-217.28515625+0j),(-18.26094496950154+141.89425899805718j),(0.5630920325597728+38.643074292664814j),(35.11312902608957+50.31924993611442j),(-35.888671875+7.188687433757549j),(52.49606177253938+146.8412646804233j),(155.76171875-54.6875j),(-18.954277087658927-73.60706770505601j),(-10.009765625-11.41732710067375j),(-14.605316526089565+13.209874936114446j),(26.780657967440234+4.813956957335183j),(-0.6324022153789208-5.821471116463485j),(13.183593749999995-1.7763568394002505e-15j),(-0.6324022153789208+5.821471116463467j),(26.780657967440234-4.813956957335183j),(-14.605316526089565-13.209874936114431j),(-10.009765625+11.41732710067375j),(-18.954277087658923+73.60706770505601j),(155.76171875+54.6875j),(52.49606177253939-146.8412646804233j),(-35.888671875-7.188687433757547j),(35.11312902608957-50.31924993611442j),(0.5630920325597675-38.64307429266482j),(-18.260944969501537-141.89425899805718j)
foo,(-839.35546875+0j),(846.7466796818967+471.03985032987686j),(-656.5373987952921+622.5519640872026j),(1556.5493268632606+1257.0846748948916j),(-890.1367187499999+1013.1820641931225j),(4313.75441417705+4628.71062055842j),(5371.09375-4201.66015625j),(-1709.0726948454592-1962.2127913008871j),(940.4296875+356.0514599543444j),(301.8491106367396-206.78251260510774j),(1160.9319300452921+208.99100466279765j),(687.2434759865121-155.81017531081625j),(981.9335937499998-1.1368683772161603e-13j),(687.2434759865123+155.8101753108158j),(1160.9319300452921-208.99100466279762j),(301.8491106367396+206.7825126051078j),(940.4296875-356.0514599543444j),(-1709.072694845459+1962.2127913008874j),(5371.09375+4201.66015625j),(4313.75441417705-4628.710620558419j),(-890.13671875-1013.1820641931224j),(1556.5493268632604-1257.0846748948916j),(-656.5373987952922-622.5519640872024j),(846.7466796818969-471.0398503298771j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(-36.1328125+0j),(783.4554343927252+628.845611066522j),(1134.4206728637732+416.70501134993015j),(1039.814067565313-147.71894103075965j),(1230.224609375+1832.2695676747912j),(5707.104191942112-1419.1507342211034j),(-965.33203125-5691.89453125j),(-1680.1967701561648+930.9007612452284j),(723.388671875-1647.9008781972448j),(-1354.2671925653124+280.99199646923967j),(950.0519833862267-710.6503238499295j),(-1364.0737936786732-398.94025939980986j),(154.2968750000001-2.2737367544323206e-13j),(-1364.0737936786732+398.94025939980986j),(950.0519833862268+710.65032384993j),(-1354.2671925653126-280.99199646924006j),(723.388671875+1647.9008781972448j),(-1680.1967701561646-930.9007612452281j),(-965.3320312499999+5691.89453125j),(5707.104191942111+1419.150734221103j),(1230.224609375-1832.269567674791j),(1039.8140675653126+147.71894103076j),(1134.4206728637732-416.70501134993003j),(783.4554343927257-628.845611066522j)
foo,(-106.4453125+0j),(0.48782599411935124+73.90143356234576j),(7.716722449850277+11.87524808383241j),(12.607326735055977+31.887249281070904j),(20.5078125+24.526110068113987j),(74.35223558317148+9.463869659046438j),(16.11328125-82.51953125j),(-37.88076339829101-0.7481030557736474j),(4.8828125-10.99446313398213j),(-18.466701735055977+7.473186781070902j),(12.791090050149723-5.03931058383241j),(-16.45148567899981+1.1055937771658515j),(11.71875-5.329070518200751e-15j),(-16.451485678999813-1.105593777165856j),(12.791090050149723+5.039310583832409j),(-18.46670173505598-7.473186781070908j),(4.8828125+10.99446313398213j),(-37.88076339829101+0.7481030557736523j),(16.11328125+82.51953125j),(74.35223558317148-9.463869659046438j),(20.5078125-24.52611006811398j),(12.607326735055974-31.8872492810709j),(7.716722449850277-11.875248083832409j),(0.48782599411935124-73.90143356234576j)
foo,(-256.8359375+0j),(-0.48892032430923393+165.44979294122038j),(3.5838603330837984-8.56245038323351j),(-20.43841033997512+54.17642519813184j),(1.953125+38.90348493562908j),(75.98243116137209+38.3358790978677j),(16.6015625-102.5390625j),(-67.21215565987487+8.861202034993994j),(-1.953125-8.457279333832409j),(-34.24908966002487+19.020175198131856j),(12.041139666916205-11.945362116766482j),(-41.48448017718798+7.424470004094079j),(16.6015625-3.552713678800501e-15j),(-41.484480177188-7.424470004094093j),(12.041139666916205+11.945362116766482j),(-34.24908966002487-19.020175198131867j),(-1.953125+8.457279333832409j),(-67.21215565987487-8.861202034993998j),(16.601562499999996+102.5390625j),(75.98243116137209-38.335879097867675j),(1.9531250000000018-38.90348493562908j),(-20.43841033997512-54.17642519813185j),(3.5838603330837957+8.562450383233518j),(-0.48892032430923393-165.44979294122038j)
foo,(46.875+0j),(944.3228417459418+597.6741657256085j),(1155.9764203869765+328.5975049438664j),(1069.3945049694844-160.7840578827521j),(1123.53515625+1876.6702841774113j),(5860.778596473756-1078.8085707453297j),(-534.66796875-5759.27734375j),(-1590.2958214894556+704.0504991865686j),(716.30859375-1753.1940059034582j),(-1419.9804424694844+298.20031711724744j),(1032.5001421130235-593.2459424438662j),(-1225.5478042302425-395.14584170628973j),(243.1640625000001-1.1368683772161603e-13j),(-1225.5478042302425+395.14584170629j),(1032.5001421130235+593.2459424438662j),(-1419.9804424694844-298.20031711724755j),(716.30859375+1753.1940059034582j),(-1590.2958214894556-704.0504991865686j),(-534.66796875+5759.27734375j),(5860.778596473756+1078.8085707453292j),(1123.53515625-1876.6702841774113j),(1069.3945049694844+160.78405788275228j),(1155.9764203869765-328.5975049438662j),(944.3228417459418-597.6741657256084j)
