timestamps,words,terms,TP9,AF7,AF8,TP10,Right AUX,Marker
1713993512.0545459,6,WORLD,-1000.0,-1000.0,-980.95703125,969.23828125,0.0,0
1713993512.058436,6,WORLD,-238.28125,-248.046875,-689.94140625,969.23828125,0.0,0
1713993512.0623262,6,WORLD,999.51171875,999.51171875,115.72265625,968.75,0.0,0
1713993512.0662162,6,WORLD,242.1875,242.67578125,-82.03125,968.75,0.0,0
1713993512.0701065,6,WORLD,-1000.0,-1000.0,-889.6484375,969.23828125,0.0,0
1713993512.0739965,6,WORLD,-467.28515625,-578.125,-795.41015625,969.23828125,0.0,0
1713993512.0778868,6,WORLD,999.51171875,999.51171875,100.5859375,969.23828125,0.0,0
1713993512.0817769,6,WORLD,511.71875,577.1484375,136.71875,968.75,0.0,0
1713993512.0856671,6,WORLD,-1000.0,-968.26171875,-796.38671875,968.75,0.0,0
1713993512.0895572,6,WORLD,-920.41015625,-1000.0,-929.19921875,968.75,0.0,0
1713993512.0934474,6,WORLD,608.3984375,323.2421875,-255.37109375,969.23828125,0.0,0
1713993512.0975034,6,WORLD,999.51171875,999.51171875,232.91015625,962.890625,0.0,0
1713993512.1013935,6,WORLD,-418.45703125,-299.31640625,-497.55859375,934.08203125,0.0,0
1713993512.1052837,6,WORLD,-1000.0,-1000.0,-975.5859375,999.51171875,0.0,0
1713993512.1091738,6,WORLD,-36.62109375,-167.48046875,-493.65234375,131.34765625,0.0,0
1713993512.113064,6,WORLD,999.51171875,999.51171875,196.2890625,129.8828125,0.0,0
1713993512.1169543,6,WORLD,23.92578125,118.65234375,-232.421875,999.51171875,0.0,0
1713993512.1208444,6,WORLD,-1000.0,-1000.0,-903.3203125,999.51171875,0.0,0
1713993512.1247346,6,WORLD,-249.0234375,-297.36328125,-643.06640625,117.1875,0.0,0
1713993512.128625,6,WORLD,999.51171875,999.51171875,86.42578125,-257.8125,0.0,0
1713993512.132515,6,WORLD,242.1875,283.69140625,-83.49609375,955.078125,0.0,0
1713993512.1364052,6,WORLD,-1000.0,-1000.0,-879.8828125,999.51171875,0.0,0
1713993512.1402953,6,WORLD,-561.03515625,-719.7265625,-842.28515625,443.359375,0.0,0
1713993512.1443164,6,WORLD,999.51171875,907.71484375,-87.890625,-812.5,0.0,0
1713993512.1482067,6,WORLD,616.2109375,721.6796875,131.34765625,348.6328125,0.0,0
1713993512.152097,6,WORLD,-944.3359375,-834.9609375,-645.99609375,999.51171875,0.0,0
1713993512.155987,6,WORLD,-1000.0,-1000.0,-931.15234375,446.2890625,0.0,0
1713993512.1598773,6,WORLD,323.73046875,135.25390625,-353.02734375,-1000.0,0.0,0
1713993512.1637676,6,WORLD,999.51171875,999.51171875,274.90234375,-323.73046875,0.0,0
1713993512.1676579,6,WORLD,-222.16796875,-119.62890625,-286.62109375,999.51171875,0.0,0
1713993512.171548,6,WORLD,-1000.0,-1000.0,-895.99609375,666.9921875,0.0,0
1713993512.1754382,6,WORLD,-220.21484375,-227.05078125,-612.3046875,-968.26171875,0.0,0
1713993512.1793284,6,WORLD,999.51171875,999.51171875,154.78515625,-623.53515625,0.0,0
1713993512.1832187,6,WORLD,234.375,241.69921875,-121.58203125,970.21484375,0.0,0
1713993512.1871088,6,WORLD,-1000.0,-1000.0,-914.0625,999.51171875,0.0,0
1713993512.191116,6,WORLD,-264.16015625,-406.25,-805.17578125,-380.37109375,0.0,0
1713993512.1950064,6,WORLD,999.51171875,999.51171875,41.015625,-1000.0,0.0,0
1713993512.1988966,6,WORLD,308.59375,387.6953125,10.25390625,88.8671875,0.0,0
1713993512.202787,6,WORLD,-1000.0,-1000.0,-881.8359375,999.51171875,0.0,0
1713993512.2066772,6,WORLD,-707.51953125,-887.6953125,-896.484375,-2.9296875,0.0,0
1713993512.2105672,6,WORLD,914.0625,670.41015625,-90.33203125,-1000.0,0.0,0
1713993512.2144575,6,WORLD,780.76171875,912.59765625,312.01171875,-275.390625,0.0,0
1713993512.2183478,6,WORLD,-764.6484375,-619.140625,-508.30078125,999.51171875,0.0,0
1713993512.222238,6,WORLD,-1000.0,-1000.0,-988.28125,227.05078125,0.0,0
1713993512.2261283,6,WORLD,119.62890625,0.48828125,-363.76953125,-1000.0,0.0,0
1713993512.2300186,6,WORLD,999.51171875,999.51171875,297.8515625,-926.26953125,0.0,0
1713993512.233909,6,WORLD,-109.86328125,22.4609375,-360.83984375,668.9453125,0.0,0
1713993512.2379093,6,WORLD,-1000.0,-1000.0,-982.421875,358.88671875,0.0,0
1713993512.2417996,6,WORLD,-227.5390625,-239.2578125,-622.55859375,-1000.0,0.0,0
1713993512.2456899,6,WORLD,999.51171875,999.51171875,151.3671875,-1000.0,0.0,0
1713993512.2495801,6,WORLD,240.234375,243.65234375,-142.08984375,58.59375,0.0,0
1713993512.2534704,6,WORLD,-1000.0,-1000.0,-937.5,804.6875,0.0,0
1713993512.2573607,6,WORLD,-378.41796875,-526.3671875,-767.08984375,-704.1015625,0.0,0
1713993512.261251,6,WORLD,999.51171875,999.51171875,72.265625,-1000.0,0.0,0
1713993512.2651412,6,WORLD,435.05859375,526.85546875,107.421875,-190.91796875,0.0,0
1713993512.2690315,6,WORLD,-1000.0,-1000.0,-748.046875,999.51171875,0.0,0
1713993512.2729218,6,WORLD,-899.4140625,-1000.0,-884.765625,-3.41796875,0.0,0
1713993512.276812,6,WORLD,668.9453125,436.03515625,-255.37109375,-1000.0,0.0,0
1713993512.2807024,6,WORLD,932.12890625,999.51171875,187.98828125,-473.6328125,0.0,0
1713993512.2848,6,WORLD,-597.65625,-387.6953125,-495.60546875,999.51171875,0.0,0
1713993512.2886906,6,WORLD,-1000.0,-1000.0,-937.01171875,250.0,0.0,0
1713993512.2925808,6,WORLD,0.48828125,-133.7890625,-481.93359375,-1000.0,0.0,0
1713993512.296471,6,WORLD,999.51171875,999.51171875,178.7109375,-1000.0,0.0,0
1713993512.3003614,6,WORLD,67.87109375,170.41015625,-259.27734375,466.30859375,0.0,0
1713993512.3042517,6,WORLD,-1000.0,-1000.0,-917.48046875,524.90234375,0.0,0
1713993512.3081422,6,WORLD,-245.1171875,-255.37109375,-708.0078125,-977.05078125,0.0,0
1713993512.3120325,6,WORLD,999.51171875,999.51171875,69.82421875,-1000.0,0.0,0
1713993512.3159227,6,WORLD,242.67578125,251.953125,-23.4375,-75.1953125,0.0,0
1713993512.319813,6,WORLD,-1000.0,-1000.0,-831.0546875,860.83984375,0.0,0
1713993512.3237033,6,WORLD,-528.80859375,-643.5546875,-850.5859375,-573.2421875,0.0,0
1713993512.3275936,6,WORLD,999.51171875,984.86328125,-28.3203125,-1000.0,0.0,0
1713993512.33169,6,WORLD,541.015625,666.015625,232.421875,-236.81640625,0.0,0
1713993512.3355806,6,WORLD,-1000.0,-887.20703125,-621.58203125,999.51171875,0.0,0
1713993512.3394709,6,WORLD,-1000.0,-1000.0,-962.40234375,98.6328125,0.0,0
1713993512.3433611,6,WORLD,442.87109375,219.7265625,-350.5859375,-1000.0,0.0,0
1713993512.3472517,6,WORLD,999.51171875,999.51171875,191.40625,-683.10546875,0.0,0
1713993512.351142,6,WORLD,-427.734375,-195.3125,-421.875,953.125,0.0,0
1713993512.3550324,6,WORLD,-1000.0,-1000.0,-949.70703125,267.08984375,0.0,0
1713993512.3589227,6,WORLD,-115.234375,-216.30859375,-549.8046875,-1000.0,0.0,0
1713993512.362813,6,WORLD,999.51171875,999.51171875,291.9921875,-1000.0,0.0,0
1713993512.3667035,6,WORLD,206.0546875,233.88671875,-77.63671875,160.15625,0.0,0
1713993512.3705938,6,WORLD,-1000.0,-1000.0,-963.8671875,422.36328125,0.0,0
1713993512.374484,6,WORLD,-260.25390625,-352.5390625,-752.9296875,-993.1640625,0.0,0
1713993512.3785746,6,WORLD,999.51171875,999.51171875,85.44921875,-1000.0,0.0,0
1713993512.3824651,6,WORLD,241.69921875,334.47265625,-20.99609375,-101.07421875,0.0,0
1713993512.3863554,6,WORLD,-1000.0,-1000.0,-875.9765625,779.296875,0.0,0
1713993512.390246,6,WORLD,-630.37109375,-810.546875,-863.76953125,-668.45703125,0.0,0
1713993512.3941362,6,WORLD,942.3828125,772.4609375,-89.35546875,-1000.0,0.0,0
1713993512.3980267,6,WORLD,551.7578125,802.734375,226.07421875,-355.95703125,0.0,0
1713993512.4019172,6,WORLD,-916.9921875,-729.4921875,-570.3125,999.51171875,0.0,0
1713993512.4058075,6,WORLD,-1000.0,-1000.0,-946.2890625,42.96875,0.0,0
1713993512.409698,6,WORLD,216.796875,63.96484375,-252.44140625,-1000.0,0.0,0
1713993512.4135883,6,WORLD,999.51171875,999.51171875,243.65234375,-990.234375,0.0,0
1713993512.4174788,6,WORLD,-148.4375,-57.6171875,-455.56640625,496.58203125,0.0,0
1713993512.421369,6,WORLD,-1000.0,-1000.0,-960.44921875,316.40625,0.0,0
1713993512.4254386,6,WORLD,-226.07421875,-231.93359375,-645.01953125,-1000.0,0.0,0
1713993512.4293292,6,WORLD,999.51171875,999.51171875,53.7109375,-1000.0,0.0,0
1713993512.4332194,6,WORLD,240.234375,243.65234375,-172.36328125,-4.39453125,0.0,0
1713993512.43711,6,WORLD,-1000.0,-1000.0,-923.33984375,523.92578125,0.0,0
1713993512.4410005,6,WORLD,-365.72265625,-477.05078125,-788.57421875,-915.0390625,0.0,0
1713993512.4448907,6,WORLD,999.51171875,999.51171875,63.96484375,-1000.0,0.0,0
1713993512.4487813,6,WORLD,346.19140625,462.890625,72.265625,-147.94921875,0.0,0
1713993512.4526718,6,WORLD,-1000.0,-1000.0,-735.3515625,980.95703125,0.0,0
1713993512.4565623,6,WORLD,-786.1328125,-965.33203125,-849.12109375,-344.7265625,0.0,0
1713993512.4604526,6,WORLD,806.15234375,552.734375,-281.73828125,-1000.0,0.0,0
1713993512.464343,6,WORLD,866.69921875,984.375,173.33984375,-603.515625,0.0,0
1713993512.4682336,6,WORLD,-668.45703125,-519.04296875,-505.859375,948.2421875,0.0,0
1713993512.4722805,6,WORLD,-1000.0,-1000.0,-985.83984375,187.5,0.0,0
1713993512.4761708,6,WORLD,56.15234375,-77.63671875,-483.88671875,-1000.0,0.0,0
1713993512.4800613,6,WORLD,999.51171875,999.51171875,208.49609375,-1000.0,0.0,0
1713993512.4839518,6,WORLD,-1.953125,93.75,-295.41015625,320.3125,0.0,0
1713993512.4878423,6,WORLD,-1000.0,-1000.0,-964.35546875,319.3359375,0.0,0
1713993512.4917328,6,WORLD,-237.79296875,-245.60546875,-645.01953125,-1000.0,0.0,0
1713993512.4956234,6,WORLD,999.51171875,999.51171875,170.41015625,-1000.0,0.0,0
1713993512.4995139,6,WORLD,242.67578125,243.1640625,7.8125,-68.84765625,0.0,0
1713993512.5034044,6,WORLD,-1000.0,-1000.0,-882.32421875,592.7734375,0.0,0
1713993512.5072947,6,WORLD,-466.796875,-589.84375,-869.140625,-852.5390625,0.0,0
1713993512.5111852,6,WORLD,999.51171875,999.51171875,27.34375,-1000.0,0.0,0
1713993512.5150757,6,WORLD,474.12109375,577.63671875,135.25390625,-265.13671875,0.0,0
1713993512.519117,6,WORLD,-1000.0,-965.8203125,-778.80859375,999.51171875,0.0,0
1713993512.5230076,6,WORLD,-953.125,-1000.0,-954.1015625,-164.0625,0.0,0
1713993512.5268981,6,WORLD,546.38671875,298.828125,-244.140625,-1000.0,0.0,0
1713993512.5307887,6,WORLD,999.51171875,999.51171875,247.55859375,-779.296875,0.0,0
1713993512.5346792,6,WORLD,-414.55078125,-287.59765625,-477.05078125,776.85546875,0.0,0
1713993512.5385697,6,WORLD,-1000.0,-1000.0,-978.02734375,290.52734375,0.0,0
1713993512.5424602,6,WORLD,-105.95703125,-191.40625,-367.67578125,-1000.0,0.0,0
1713993512.5463507,6,WORLD,999.51171875,999.51171875,356.4453125,-1000.0,0.0,0
1713993512.5502412,6,WORLD,118.65234375,210.44921875,-268.5546875,190.4296875,0.0,0
1713993512.5541317,6,WORLD,-1000.0,-1000.0,-952.1484375,354.4921875,0.0,0
1713993512.5580223,6,WORLD,-247.55859375,-301.26953125,-695.3125,-1000.0,0.0,0
1713993512.5619128,6,WORLD,999.51171875,999.51171875,59.08203125,-1000.0,0.0,0
1713993512.5659282,6,WORLD,242.67578125,289.55078125,-100.09765625,-97.65625,0.0,0
1713993512.5698187,6,WORLD,-1000.0,-1000.0,-895.5078125,744.140625,0.0,0
1713993512.5737092,6,WORLD,-570.3125,-726.5625,-854.00390625,-689.453125,0.0,0
1713993512.5775998,6,WORLD,999.51171875,897.4609375,-115.234375,-1000.0,0.0,0
1713993512.5814903,6,WORLD,615.72265625,739.2578125,179.6875,-405.2734375,0.0,0
1713993512.585381,6,WORLD,-931.640625,-815.91796875,-574.21875,999.51171875,0.0,0
1713993512.5892715,6,WORLD,-1000.0,-1000.0,-895.99609375,48.33984375,0.0,0
1713993512.593162,6,WORLD,259.765625,126.953125,-343.75,-1000.0,0.0,0
1713993512.5970526,6,WORLD,999.51171875,999.51171875,192.3828125,-931.640625,0.0,0
1713993512.600943,6,WORLD,-220.703125,-109.375,-408.69140625,595.703125,0.0,0
1713993512.6048336,6,WORLD,-1000.0,-1000.0,-926.7578125,312.98828125,0.0,0
1713993512.608724,6,WORLD,-220.21484375,-228.02734375,-621.58203125,-1000.0,0.0,0
1713993512.612755,6,WORLD,999.51171875,999.51171875,95.21484375,-1000.0,0.0,0
1713993512.6166456,6,WORLD,234.375,242.1875,-155.76171875,88.8671875,0.0,0
1713993512.6205363,6,WORLD,-1000.0,-1000.0,-933.10546875,499.0234375,0.0,0
1713993512.6244268,6,WORLD,-264.6484375,-414.55078125,-787.59765625,-947.265625,0.0,0
1713993512.6283174,6,WORLD,999.51171875,999.51171875,16.6015625,-1000.0,0.0,0
1713993512.6322079,6,WORLD,305.6640625,393.06640625,128.41796875,-127.9296875,0.0,0
1713993512.6360986,6,WORLD,-1000.0,-1000.0,-706.54296875,900.87890625,0.0,0
1713993512.6399891,6,WORLD,-761.23046875,-898.4375,-899.90234375,-471.19140625,0.0,0
1713993512.6438797,6,WORLD,855.46875,653.3203125,-201.171875,-1000.0,0.0,0
1713993512.6477702,6,WORLD,791.9921875,920.8984375,198.2421875,-511.23046875,0.0,0
1713993512.651661,6,WORLD,-767.08984375,-607.421875,-539.55078125,999.51171875,0.0,0
1713993512.6555514,6,WORLD,-1000.0,-1000.0,-980.95703125,131.8359375,0.0,0
1713993512.6596508,6,WORLD,119.62890625,-11.23046875,-429.19921875,-1000.0,0.0,0
1713993512.6635416,6,WORLD,999.51171875,999.51171875,233.3984375,-1000.0,0.0,0
1713993512.667432,6,WORLD,-109.86328125,31.25,-355.95703125,397.4609375,0.0,0
1713993512.6713228,6,WORLD,-1000.0,-1000.0,-974.12109375,321.77734375,0.0,0
1713993512.6752133,6,WORLD,-227.5390625,-239.74609375,-620.60546875,-1000.0,0.0,0
1713993512.679104,6,WORLD,999.51171875,999.51171875,233.88671875,-1000.0,0.0,0
1713993512.6829946,6,WORLD,241.2109375,243.65234375,-63.4765625,-31.25,0.0,0
1713993512.686885,6,WORLD,-1000.0,-1000.0,-958.49609375,638.671875,0.0,0
1713993512.6907759,6,WORLD,-410.64453125,-533.203125,-758.7890625,-837.40234375,0.0,0
1713993512.6946664,6,WORLD,999.51171875,999.51171875,119.62890625,-1000.0,0.0,0
1713993512.6985571,6,WORLD,438.96484375,535.64453125,16.6015625,-179.6875,0.0,0
1713993512.7024477,6,WORLD,-1000.0,-1000.0,-833.49609375,999.51171875,0.0,0
1713993512.706528,6,WORLD,-922.8515625,-1000.0,-902.34375,-117.1875,0.0,0
1713993512.7104187,6,WORLD,637.6953125,417.96875,-265.13671875,-1000.0,0.0,0
1713993512.7143095,6,WORLD,937.01171875,999.51171875,213.37890625,-556.640625,0.0,0
1713993512.7182,6,WORLD,-598.14453125,-371.58203125,-476.5625,999.51171875,0.0,0
1713993512.7220907,6,WORLD,-1000.0,-1000.0,-956.54296875,258.7890625,0.0,0
1713993512.7259812,6,WORLD,0.48828125,-143.5546875,-414.55078125,-1000.0,0.0,0
1713993512.729872,6,WORLD,999.51171875,999.51171875,289.55078125,-1000.0,0.0,0
1713993512.7337627,6,WORLD,67.87109375,172.8515625,-227.05078125,319.82421875,0.0,0
1713993512.7376533,6,WORLD,-1000.0,-1000.0,-873.53515625,489.74609375,0.0,0
1713993512.741544,6,WORLD,-245.1171875,-261.71875,-633.7890625,-986.328125,0.0,0
1713993512.7454348,6,WORLD,999.51171875,999.51171875,54.19921875,-1000.0,0.0,0
1713993512.7493253,6,WORLD,243.1640625,256.34765625,-78.125,-98.6328125,0.0,0
1713993512.7533913,6,WORLD,-1000.0,-1000.0,-877.9296875,808.59375,0.0,0
1713993512.7572818,6,WORLD,-561.03515625,-661.1328125,-846.6796875,-620.60546875,0.0,0
1713993512.7611725,6,WORLD,999.51171875,969.23828125,-92.7734375,-1000.0,0.0,0
1713993512.7650633,6,WORLD,547.36328125,667.96875,121.58203125,-290.52734375,0.0,0
1713993512.768954,6,WORLD,-1000.0,-885.25390625,-638.671875,999.51171875,0.0,0
1713993512.7728448,6,WORLD,-1000.0,-1000.0,-906.73828125,39.0625,0.0,0
1713993512.7767353,6,WORLD,424.8046875,203.61328125,-336.9140625,-1000.0,0.0,0
1713993512.780626,6,WORLD,999.51171875,999.51171875,271.484375,-789.55078125,0.0,0
1713993512.7845168,6,WORLD,-340.33203125,-190.4296875,-310.546875,798.33984375,0.0,0
1713993512.7884076,6,WORLD,-1000.0,-1000.0,-950.68359375,292.96875,0.0,0
1713993512.7922983,6,WORLD,-129.39453125,-217.7734375,-584.9609375,-1000.0,0.0,0
1713993512.7961888,6,WORLD,999.51171875,999.51171875,232.421875,-1000.0,0.0,0
1713993512.8002408,6,WORLD,221.6796875,238.76953125,-104.98046875,187.5,0.0,0
1713993512.8041315,6,WORLD,-1000.0,-1000.0,-948.73046875,537.59765625,0.0,0
1713993512.808022,6,WORLD,-262.20703125,-359.86328125,-768.06640625,-949.70703125,0.0,0
1713993512.8119128,6,WORLD,999.51171875,999.51171875,75.68359375,-1000.0,0.0,0
1713993512.8158035,6,WORLD,239.74609375,346.6796875,-8.7890625,-151.85546875,0.0,0
1713993512.8196943,6,WORLD,-1000.0,-1000.0,-864.74609375,980.46875,0.0,0
1713993512.823585,6,WORLD,-646.97265625,-823.73046875,-874.51171875,-353.515625,0.0,0
1713993512.8274758,6,WORLD,991.69921875,769.04296875,-23.4375,-1000.0,0.0,0
1713993512.8313665,6,WORLD,669.43359375,835.9375,274.90234375,-409.1796875,0.0,0
1713993512.8352573,6,WORLD,-894.53125,-712.40234375,-633.30078125,999.51171875,0.0,0
1713993512.839148,6,WORLD,-1000.0,-1000.0,-959.47265625,201.66015625,0.0,0
1713993512.8430388,6,WORLD,214.35546875,58.59375,-386.71875,-1000.0,0.0,0
1713993512.84708,7,WORLD,999.51171875,999.51171875,242.67578125,-945.80078125,0.0,0
1713993512.8509707,7,WORLD,-132.8125,-40.0390625,-353.515625,615.234375,0.0,0
1713993512.8548615,7,WORLD,-1000.0,-1000.0,-962.890625,308.10546875,0.0,0
1713993512.8587523,7,WORLD,-227.05078125,-233.3984375,-642.08984375,-1000.0,0.0,0
1713993512.862643,7,WORLD,999.51171875,999.51171875,132.8125,-1000.0,0.0,0
1713993512.8665338,7,WORLD,239.74609375,243.65234375,-89.84375,65.4296875,0.0,0
1713993512.8704245,7,WORLD,-1000.0,-1000.0,-878.90625,629.8828125,0.0,0
1713993512.8743153,7,WORLD,-365.72265625,-484.86328125,-733.88671875,-877.9296875,0.0,0
1713993512.878206,7,WORLD,999.51171875,999.51171875,21.97265625,-1000.0,0.0,0
1713993512.8820968,7,WORLD,346.19140625,470.21484375,-21.97265625,-175.78125,0.0,0
1713993512.8859875,7,WORLD,-1000.0,-1000.0,-827.1484375,999.51171875,0.0,0
1713993512.8898783,7,WORLD,-784.1796875,-977.05078125,-891.11328125,-162.109375,0.0,0
1713993512.8939116,7,WORLD,802.24609375,534.1796875,-272.94921875,-1000.0,0.0,0
1713993512.8978024,7,WORLD,883.30078125,993.65234375,162.59765625,-519.04296875,0.0,0
1713993512.901693,7,WORLD,-641.6015625,-505.859375,-496.09375,999.51171875,0.0,0
1713993512.9055839,7,WORLD,-1000.0,-1000.0,-938.4765625,254.8828125,0.0,0
1713993512.9094748,7,WORLD,32.2265625,-89.35546875,-465.8203125,-1000.0,0.0,0
1713993512.9133656,7,WORLD,999.51171875,999.51171875,223.14453125,-1000.0,0.0,0
1713993512.9172564,7,WORLD,0.48828125,106.4453125,-193.359375,435.05859375,0.0,0
1713993512.921147,7,WORLD,-1000.0,-1000.0,-858.3984375,366.69921875,0.0,0
1713993512.925038,7,WORLD,-237.3046875,-246.58203125,-717.7734375,-1000.0,0.0,0
1713993512.9289289,7,WORLD,999.51171875,999.51171875,84.9609375,-1000.0,0.0,0
1713993512.9328196,7,WORLD,242.67578125,243.1640625,-65.91796875,-65.91796875,0.0,0
1713993512.9367104,7,WORLD,-1000.0,-1000.0,-905.76171875,684.08203125,0.0,0
1713993512.940726,7,WORLD,-467.28515625,-598.6328125,-837.890625,-772.4609375,0.0,0
1713993512.9446168,7,WORLD,999.51171875,999.51171875,-16.11328125,-1000.0,0.0,0
1713993512.9485078,7,WORLD,499.51171875,592.28515625,136.71875,-250.48828125,0.0,0
1713993512.9523985,7,WORLD,-1000.0,-978.515625,-726.07421875,999.51171875,0.0,0
1713993512.9562893,7,WORLD,-926.26953125,-1000.0,-913.57421875,-115.72265625,0.0,0
1713993512.9601803,7,WORLD,597.16796875,368.65234375,-232.91015625,-1000.0,0.0,0
1713993512.964071,7,WORLD,999.51171875,999.51171875,288.57421875,-735.3515625,0.0,0
1713993512.9679618,7,WORLD,-414.55078125,-270.01953125,-401.3671875,837.890625,0.0,0
1713993512.9718528,7,WORLD,-1000.0,-1000.0,-982.91015625,287.59765625,0.0,0
1713993512.9757435,7,WORLD,-105.95703125,-197.265625,-483.88671875,-1000.0,0.0,0
1713993512.9796343,7,WORLD,999.51171875,999.51171875,233.3984375,-1000.0,0.0,0
1713993512.9835253,7,WORLD,118.65234375,213.37890625,-277.34375,206.54296875,0.0,0
1713993512.9875484,7,WORLD,-1000.0,-1000.0,-952.1484375,436.03515625,0.0,0
1713993512.991439,7,WORLD,-248.046875,-308.59375,-731.4453125,-995.60546875,0.0,0
1713993512.9953299,7,WORLD,999.51171875,999.51171875,52.734375,-1000.0,0.0,0
1713993512.9992208,7,WORLD,242.1875,291.50390625,-70.3125,-109.86328125,0.0,0
1713993513.0031116,7,WORLD,-1000.0,-1000.0,-886.23046875,814.94140625,0.0,0
1713993513.0070026,7,WORLD,-606.93359375,-753.90625,-794.921875,-603.515625,0.0,0
1713993513.0108933,7,WORLD,999.51171875,864.74609375,13.671875,-1000.0,0.0,0
1713993513.0147843,7,WORLD,630.859375,751.46484375,192.3828125,-371.09375,0.0,0
1713993513.018675,7,WORLD,-922.36328125,-806.640625,-606.93359375,999.51171875,0.0,0
1713993513.022566,7,WORLD,-1000.0,-1000.0,-895.99609375,66.40625,0.0,0
1713993513.0264568,7,WORLD,229.4921875,113.28125,-368.65234375,-1000.0,0.0,0
1713993513.0303478,7,WORLD,999.51171875,999.51171875,190.91796875,-897.94921875,0.0,0
1713993513.0344584,7,WORLD,-220.21484375,-100.09765625,-393.5546875,652.83203125,0.0,0
1713993513.0383494,7,WORLD,-1000.0,-1000.0,-927.734375,308.10546875,0.0,0
1713993513.0422404,7,WORLD,-220.21484375,-228.515625,-640.625,-1000.0,0.0,0
1713993513.0461311,7,WORLD,999.51171875,999.51171875,90.33203125,-1000.0,0.0,0
1713993513.0500221,7,WORLD,235.83984375,242.1875,-148.92578125,108.88671875,0.0,0
1713993513.053913,7,WORLD,-1000.0,-1000.0,-882.8125,633.7890625,0.0,0
1713993513.0578039,7,WORLD,-288.57421875,-426.26953125,-759.27734375,-883.30078125,0.0,0
1713993513.0616949,7,WORLD,999.51171875,999.51171875,14.16015625,-1000.0,0.0,0
1713993513.0655859,7,WORLD,322.265625,406.25,10.25390625,-155.76171875,0.0,0
1713993513.0694766,7,WORLD,-1000.0,-1000.0,-762.6953125,999.51171875,0.0,0
1713993513.0733676,7,WORLD,-792.96875,-916.50390625,-888.671875,-282.71484375,0.0,0
1713993513.0772583,7,WORLD,824.70703125,631.8359375,-172.36328125,-1000.0,0.0,0
1713993513.0813468,7,WORLD,797.8515625,922.36328125,329.58984375,-433.10546875,0.0,0
1713993513.0852377,7,WORLD,-768.5546875,-605.95703125,-398.4375,999.51171875,0.0,0
1713993513.0891287,7,WORLD,-1000.0,-1000.0,-958.0078125,218.75,0.0,0
1713993513.0930197,7,WORLD,119.62890625,-27.83203125,-479.00390625,-1000.0,0.0,0
1713993513.0969105,7,WORLD,999.51171875,999.51171875,206.54296875,-972.65625,0.0,0
1713993513.1008015,7,WORLD,-109.86328125,26.85546875,-285.15625,582.51953125,0.0,0
1713993513.1046925,7,WORLD,-1000.0,-1000.0,-914.55078125,369.140625,0.0,0
1713993513.1085835,7,WORLD,-227.5390625,-238.76953125,-680.6640625,-1000.0,0.0,0
1713993513.1124744,7,WORLD,999.51171875,999.51171875,169.921875,-1000.0,0.0,0
1713993513.1163654,7,WORLD,243.65234375,243.65234375,-32.71484375,58.59375,0.0,0
1713993513.1202562,7,WORLD,-1000.0,-1000.0,-937.98828125,821.2890625,0.0,0
1713993513.1241472,7,WORLD,-466.30859375,-563.4765625,-822.75390625,-685.05859375,0.0,0
1713993513.1282141,7,WORLD,999.51171875,999.51171875,11.23046875,-1000.0,0.0,0
1713993513.132105,7,WORLD,448.73046875,517.578125,-13.18359375,-187.01171875,0.0,0
1713993513.135996,7,WORLD,-1000.0,-1000.0,-830.078125,999.51171875,0.0,0
1713993513.139887,7,WORLD,-921.38671875,-1000.0,-893.5546875,-31.73828125,0.0,0
1713993513.143778,7,WORLD,638.18359375,363.28125,-290.52734375,-1000.0,0.0,0
1713993513.147669,7,WORLD,934.08203125,999.51171875,204.1015625,-547.36328125,0.0,0
1713993513.15156,7,WORLD,-592.7734375,-400.87890625,-442.87109375,999.51171875,0.0,0
1713993513.155451,7,WORLD,-1000.0,-1000.0,-930.17578125,252.44140625,0.0,0
1713993513.159342,7,WORLD,-40.0390625,-172.8515625,-378.90625,-1000.0,0.0,0
1713993513.163233,7,WORLD,999.51171875,999.51171875,222.16796875,-1000.0,0.0,0
1713993513.167124,7,WORLD,26.85546875,165.0390625,-327.1484375,292.48046875,0.0,0
1713993513.171015,7,WORLD,-1000.0,-1000.0,-921.38671875,418.45703125,0.0,0
1713993513.175063,7,WORLD,-238.28125,-279.296875,-708.49609375,-1000.0,0.0,0
1713993513.178954,7,WORLD,999.51171875,999.51171875,27.34375,-1000.0,0.0,0
1713993513.1828449,7,WORLD,244.140625,249.0234375,-120.1171875,-95.21484375,0.0,0
1713993513.1867359,7,WORLD,-1000.0,-1000.0,-881.34765625,747.55859375,0.0,0
1713993513.1906269,7,WORLD,-561.03515625,-695.3125,-846.19140625,-687.5,0.0,0
1713993513.1945179,7,WORLD,999.51171875,937.98828125,-54.19921875,-1000.0,0.0,0
1713993513.198409,7,WORLD,545.41015625,659.1796875,129.39453125,-332.51953125,0.0,0
1713993513.2023,7,WORLD,-1000.0,-895.99609375,-572.265625,999.51171875,0.0,0
1713993513.206191,7,WORLD,-1000.0,-1000.0,-821.77734375,-23.4375,0.0,0
1713993513.210082,7,WORLD,412.59765625,172.8515625,-409.66796875,-1000.0,0.0,0
1713993513.213973,7,WORLD,999.51171875,999.51171875,159.66796875,-849.609375,0.0,0
1713993513.217864,7,WORLD,-393.06640625,-199.21875,-392.08984375,703.125,0.0,0
